time,damageSource,potency
475.4042499999996,ATTACK@475.4042499999996,90
476.5012499999995,BHAVACAKRA@475.8812499999995,432
477.5802499999996,ATTACK@477.5802499999995,97.2
479.10499999999956,SUITON@478.1249999999996,626.4000000000001
479.75624999999957,ATTACK@479.75624999999957,97.2
480.03124999999955,GUST_SLASH@479.63124999999957,432
481.9322499999996,ATTACK@481.93224999999956,97.2
482.2962499999996,AEOLIAN_EDGE@481.75624999999957,604.8000000000001
484.1082499999996,ATTACK@484.1082499999996,97.2
484.2812499999996,SPINNING_EDGE@483.8812499999996,479.52000000000004
486.0012499999997,DOKUMORI@484.9312499999997,432
486.2842499999997,ATTACK@486.2842499999997,102.06
486.40624999999966,GUST_SLASH@486.0062499999997,616.8960000000001
488.46024999999963,ATTACK@488.46024999999963,102.06
489.70124999999985,PHANTOM_KAMAITACHI@488.1312499999996,714.4200000000001
490.6362499999998,ATTACK@490.63624999999985,112.26600000000002
490.9712499999998,KUNAIS_BANE@489.68124999999986,793.8000000000001
491.88874999999985,HYOSHO_RANRYU@491.26874999999984,2108.106000000001
492.81224999999984,ATTACK@492.81224999999984,112.26600000000002
494.49749999999983,RAITON@493.7874999999998,923.0760000000002
494.9882499999999,ATTACK@494.9882499999999,112.26600000000002
495.31749999999977,DREAM_WITHIN_A_DREAM@494.33749999999986,673.5960000000002
496.0537499999998,FLEETING_RAIJU@495.2937499999998,1052.8056000000001
496.87374999999986,ZESHO_MEPPO@495.8437499999998,873.1800000000003
497.1642499999999,ATTACK@497.1642499999998,112.26600000000002
498.3087499999999,FUMA_SHURIKEN_TEN@497.41874999999993,623.7000000000002
499.135,RAITON_CHI@498.42499999999995,923.0760000000002
499.34024999999997,ATTACK@499.34024999999997,112.26600000000002
500.33124999999995,TENRI_JINDO@499.98124999999993,1372.1400000000003
500.41125,SUITON_JIN@499.43125,723.4920000000002
501.51625,ATTACK@501.51625,112.26600000000002
502.6600000000001,RAITON@501.95000000000005,923.0760000000002
503.1200000000001,BHAVACAKRA@502.5000000000001,498.96000000000015
503.69225000000006,ATTACK@503.69225000000006,112.26600000000002
504.21625000000006,FLEETING_RAIJU@503.45625000000007,1052.8056000000001
505.1762500000002,BHAVACAKRA@504.5562500000001,686.0700000000002
505.8682500000002,ATTACK@505.8682500000002,112.26600000000002
506.3412500000003,FLEETING_RAIJU@505.5812500000002,1052.8056000000001
